# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# [M1] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['mean_square_error', 'mean_absolute_error'], n_wait=1, output_file='results.csv', pretrain_size=92, restart_stream=False, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[M0],current_mse_[M0],mean_mse_[M1],current_mse_[M1],mean_mae_[M0],current_mae_[M0],mean_mae_[M1],current_mae_[M1]
22671,62.422362,0.094864,143.310698,0.004790,0.991376,0.308000,1.392655,0.069213
22672,62.419598,0.017424,143.304352,0.025281,0.991338,0.132000,1.392600,0.158999
22673,62.416842,0.174724,143.298011,0.098690,0.991313,0.418000,1.392552,0.314150
22674,62.414079,0.023716,143.291665,0.002642,0.991276,0.154000,1.392493,0.051396
22675,62.411316,0.012100,143.285321,0.004965,0.991237,0.110000,1.392434,0.070465
22676,62.408553,0.007744,143.278980,0.073640,0.991197,0.088000,1.392385,0.271368
22677,62.405790,0.001936,143.272638,0.037146,0.991155,0.044000,1.392332,0.192732
22678,62.403042,0.352836,143.266308,0.293236,0.991137,0.594000,1.392294,0.541512
22679,62.400285,0.108900,143.259968,0.062223,0.991108,0.330000,1.392243,0.249445
22680,62.397537,0.327184,143.253639,0.296965,0.991089,0.572000,1.392206,0.544945
22681,62.394794,0.435600,143.247317,0.444266,0.991075,0.660000,1.392174,0.666533
22682,62.392032,0.001936,143.240976,0.008383,0.991033,0.044000,1.392116,0.091561
22683,62.389271,0.012100,143.234636,0.008064,0.990994,0.110000,1.392058,0.089801
22684,62.386510,0.007744,143.228300,0.079590,0.990954,0.088000,1.392009,0.282116
22685,62.383760,0.256036,143.221970,0.207416,0.990932,0.506000,1.391968,0.455429
22686,62.381044,1.024144,143.215668,0.818989,0.990933,1.012000,1.391946,0.904980
22687,62.378298,0.327184,143.209480,3.394045,0.990915,0.572000,1.391966,1.842293
22688,62.375538,0.004356,143.203143,0.009954,0.990874,0.066000,1.391909,0.099772
22689,62.372788,0.234256,143.196827,0.480573,0.990852,0.484000,1.391878,0.693233
22690,62.370037,0.213444,143.190494,0.067330,0.990828,0.462000,1.391828,0.259480
22691,62.367286,0.193600,143.184174,0.370458,0.990804,0.440000,1.391793,0.608653
22692,62.364528,0.023716,143.177850,0.259597,0.990767,0.154000,1.391754,0.509507
22693,62.361770,0.039204,143.171521,0.119947,0.990732,0.198000,1.391708,0.346334
22694,62.359013,0.030976,143.165190,0.081524,0.990696,0.176000,1.391659,0.285524
22695,62.356256,0.048400,143.158857,0.005971,0.990661,0.220000,1.391601,0.077271
22696,62.353498,0.017424,143.152525,0.018425,0.990623,0.132000,1.391545,0.135738
22697,62.350743,0.069696,143.146195,0.068660,0.990591,0.264000,1.391495,0.262031
22698,62.347985,0.000484,143.139864,0.005460,0.990549,0.022000,1.391437,0.073892
22699,62.345227,0.004356,143.133534,0.033172,0.990508,0.066000,1.391384,0.182131
22700,62.342470,0.000484,143.127203,0.001611,0.990465,0.022000,1.391324,0.040136
22701,62.339713,0.001936,143.120873,0.011366,0.990423,0.044000,1.391267,0.106609
22702,62.336956,0.017424,143.114543,0.001290,0.990385,0.132000,1.391207,0.035915
22703,62.334200,0.007744,143.108215,0.025246,0.990345,0.088000,1.391153,0.158891
22704,62.331443,0.001936,143.101888,0.029268,0.990303,0.044000,1.391099,0.171078
22705,62.328696,0.193600,143.095569,0.209458,0.990279,0.440000,1.391057,0.457666
22706,62.325942,0.048400,143.089248,0.138482,0.990245,0.220000,1.391012,0.372131
22707,62.323186,0.012100,143.082928,0.162659,0.990206,0.110000,1.390969,0.403310
22708,62.320431,0.001936,143.076606,0.083725,0.990164,0.044000,1.390920,0.289353
22709,62.317676,0.004356,143.070281,0.014007,0.990123,0.066000,1.390864,0.118352
22710,62.314921,0.000484,143.063956,0.005011,0.990080,0.022000,1.390805,0.070791
22711,62.312166,0.007744,143.057633,0.039995,0.990041,0.088000,1.390753,0.199986
22712,62.309412,0.004356,143.051309,0.000192,0.990000,0.066000,1.390692,0.013840
22713,62.306658,0.004356,143.044985,0.000977,0.989959,0.066000,1.390632,0.031263
22714,62.303903,0.000484,143.038663,0.016221,0.989916,0.022000,1.390576,0.127363
22715,62.301150,0.012100,143.032340,0.001689,0.989877,0.110000,1.390516,0.041093
22716,62.298397,0.001936,143.026020,0.026879,0.989835,0.044000,1.390462,0.163947
22717,62.295643,0.001936,143.019698,0.001557,0.989794,0.044000,1.390402,0.039456
22718,62.292890,0.001936,143.013378,0.011536,0.989752,0.044000,1.390346,0.107406
22719,62.290155,0.407044,143.007075,0.390310,0.989736,0.638000,1.390312,0.624748
22720,62.287403,0.000484,143.000756,0.014379,0.989693,0.022000,1.390256,0.119911
22721,62.284702,1.162084,142.994483,1.028251,0.989697,1.078000,1.390239,1.014027
22722,62.281960,0.234256,142.988164,0.005662,0.989675,0.484000,1.390181,0.075248
22723,62.279210,0.058564,142.981849,0.066534,0.989642,0.242000,1.390131,0.257941
22724,62.276465,0.139876,142.975541,0.197661,0.989615,0.374000,1.390089,0.444591
22725,62.273713,0.000000,142.969224,0.001251,0.989571,-0.000000,1.390029,0.035372
22726,62.271027,1.464100,142.962947,0.885216,0.989581,1.210000,1.390009,0.940859
22727,62.268277,0.023716,142.956675,0.990005,0.989544,0.154000,1.389992,0.994990
22728,62.265530,0.094864,142.950362,0.047675,0.989514,0.308000,1.389940,0.218347
22729,62.262782,0.048400,142.944047,0.000439,0.989480,0.220000,1.389880,0.020953
22730,62.260033,0.023716,142.937833,2.253498,0.989443,0.154000,1.389885,1.501165
22731,62.257283,0.012100,142.931523,0.098795,0.989404,0.110000,1.389837,0.314316
22732,62.254537,0.081796,142.925211,0.019086,0.989373,0.286000,1.389782,0.138151
22733,62.251804,0.379456,142.918910,0.247057,0.989356,0.616000,1.389742,0.497048
22734,62.249113,1.308736,142.912636,0.869510,0.989363,1.144000,1.389722,0.932475
22735,62.246375,0.256036,142.906462,3.095685,0.989342,0.506000,1.389739,1.759456
22736,62.243633,0.139876,142.900158,0.155698,0.989315,0.374000,1.389695,0.394585
22737,62.240887,0.058564,142.893860,0.279479,0.989282,0.242000,1.389657,0.528658
22738,62.238139,0.017424,142.887614,1.432309,0.989244,0.132000,1.389648,1.196791
22739,62.235392,0.012100,142.881313,0.192659,0.989205,0.110000,1.389606,0.438929
22740,62.232644,0.001936,142.875006,0.027347,0.989163,0.044000,1.389552,0.165370
22741,62.229901,0.108900,142.868702,0.100216,0.989134,0.330000,1.389505,0.316570
22742,62.227154,0.007744,142.862395,0.004419,0.989094,0.088000,1.389446,0.066479
22743,62.224409,0.048400,142.856092,0.072058,0.989060,0.220000,1.389397,0.268437
22744,62.221670,0.174724,142.849792,0.160223,0.989035,0.418000,1.389353,0.400279
22745,62.218927,0.081796,142.843488,0.035707,0.989004,0.286000,1.389300,0.188964
22746,62.216183,0.058564,142.837184,0.025081,0.988971,0.242000,1.389246,0.158371
22747,62.213450,0.302500,142.830890,0.226979,0.988952,0.550000,1.389206,0.476423
22748,62.210706,0.023716,142.824586,0.002795,0.988915,0.154000,1.389147,0.052872
22749,62.207960,0.007744,142.818282,0.000728,0.988875,0.088000,1.389086,0.026985
22750,62.205215,0.000484,142.811981,0.033910,0.988833,0.022000,1.389033,0.184145
22751,62.202479,0.213444,142.805684,0.139471,0.988809,0.462000,1.388988,0.373458
22752,62.199735,0.012100,142.799385,0.052222,0.988771,0.110000,1.388937,0.228521
22753,62.196991,0.012100,142.793088,0.101355,0.988732,0.110000,1.388890,0.318364
22754,62.194252,0.139876,142.786829,0.938865,0.988705,0.374000,1.388871,0.968950
22755,62.191511,0.058564,142.780533,0.093058,0.988672,0.242000,1.388824,0.305053
22756,62.188768,0.017424,142.774233,0.006867,0.988634,0.132000,1.388766,0.082866
22757,62.186031,0.156816,142.767944,0.205636,0.988608,0.396000,1.388725,0.453471
22758,62.183297,0.213444,142.761655,0.226951,0.988585,0.462000,1.388684,0.476394
22759,62.180586,0.736164,142.755378,0.465196,0.988579,0.858000,1.388653,0.682053
22760,62.177843,0.000484,142.751333,51.062313,0.988536,0.022000,1.388907,7.145790
22761,62.175101,0.012100,142.745037,0.030460,0.988497,0.110000,1.388854,0.174528
22762,62.172358,0.000000,142.738746,0.116683,0.988454,-0.000000,1.388808,0.341589
22763,62.169625,0.193600,142.732467,0.379168,0.988430,0.440000,1.388773,0.615767
22764,62.166887,0.108900,142.726177,0.120106,0.988401,0.330000,1.388727,0.346562
22765,62.164147,0.030976,142.719886,0.093611,0.988365,0.176000,1.388680,0.305959
22766,62.161414,0.193600,142.713624,0.717809,0.988341,0.440000,1.388656,0.847236
22767,62.158673,0.007744,142.707332,0.048112,0.988301,0.088000,1.388604,0.219345
22768,62.155938,0.139876,142.701052,0.290055,0.988274,0.374000,1.388567,0.538567
22769,62.153217,0.435600,142.694802,0.956324,0.988259,0.660000,1.388549,0.977918
22770,62.150483,0.156816,142.688524,0.326425,0.988233,0.396000,1.388513,0.571336
22771,62.147748,0.108900,142.682237,0.096571,0.988204,0.330000,1.388465,0.310758
22772,62.145029,0.495616,142.675948,0.033819,0.988192,0.704000,1.388412,0.183899
22773,62.142327,0.853776,142.669692,0.781773,0.988189,0.924000,1.388390,0.884179
22774,62.139591,0.069696,142.663405,0.063303,0.988157,0.264000,1.388340,0.251601
22775,62.136854,0.058564,142.657138,0.495708,0.988124,0.242000,1.388309,0.704065
22776,62.134122,0.156816,142.650850,0.030340,0.988098,0.396000,1.388256,0.174184
22777,62.131383,0.017424,142.644565,0.066684,0.988060,0.132000,1.388206,0.258233
22778,62.128660,0.352836,142.638288,0.237183,0.988043,0.594000,1.388166,0.487014
22779,62.125936,0.327184,142.632007,0.122149,0.988024,0.572000,1.388121,0.349498
22780,62.123206,0.174724,142.625722,0.044514,0.987999,0.418000,1.388069,0.210984
22781,62.120471,0.058564,142.619438,0.029066,0.987966,0.242000,1.388015,0.170487
22782,62.117733,0.007744,142.613160,0.172106,0.987927,0.088000,1.387972,0.414857
22783,62.114997,0.017424,142.606876,0.020069,0.987889,0.132000,1.387917,0.141665
22784,62.112259,0.000484,142.600594,0.043561,0.987846,0.022000,1.387865,0.208712
22785,62.109523,0.000000,142.594312,0.035574,0.987803,-0.000000,1.387812,0.188611
22786,62.106794,0.193600,142.588036,0.152348,0.987779,0.440000,1.387769,0.390317
22787,62.104058,0.012100,142.581754,0.031739,0.987740,0.110000,1.387715,0.178153
22788,62.101323,0.017424,142.575472,0.000512,0.987702,0.132000,1.387655,0.022638
22789,62.098587,0.000484,142.569191,0.007745,0.987660,0.022000,1.387598,0.088004
22790,62.095851,0.001936,142.562912,0.024495,0.987618,0.044000,1.387544,0.156508
22791,62.093116,0.000000,142.556632,0.026249,0.987575,-0.000000,1.387490,0.162016
22792,62.090382,0.030976,142.550354,0.022501,0.987539,0.176000,1.387435,0.150002
22793,62.087647,0.012100,142.544075,0.000245,0.987500,0.110000,1.387375,0.015665
22794,62.084914,0.039204,142.537798,0.038429,0.987466,0.198000,1.387322,0.196032
22795,62.082182,0.048400,142.531520,0.008313,0.987432,0.220000,1.387265,0.091177
22796,62.079449,0.023716,142.525243,0.011160,0.987395,0.154000,1.387209,0.105643
22797,62.076716,0.023716,142.518975,0.205204,0.987358,0.154000,1.387168,0.452994
22798,62.073982,0.007744,142.512701,0.054766,0.987319,0.088000,1.387117,0.234022
22799,62.071249,0.000484,142.506426,0.028759,0.987276,0.022000,1.387063,0.169583
22800,62.068517,0.039204,142.500152,0.015735,0.987242,0.198000,1.387008,0.125438
22801,62.065784,0.007744,142.493877,0.005303,0.987202,0.088000,1.386950,0.072825
22802,62.063052,0.000484,142.487603,0.000128,0.987159,0.022000,1.386889,0.011318
22803,62.060319,0.001936,142.481330,0.030518,0.987118,0.044000,1.386836,0.174693
22804,62.057587,0.004356,142.475058,0.004181,0.987077,0.066000,1.386778,0.064658
22805,62.054856,0.023716,142.468787,0.046982,0.987041,0.154000,1.386726,0.216753
22806,62.052129,0.123904,142.462519,0.092059,0.987013,0.352000,1.386678,0.303412
22807,62.049401,0.081796,142.456254,0.148816,0.986982,0.286000,1.386634,0.385767
22808,62.046670,0.012100,142.449983,0.000951,0.986943,0.110000,1.386575,0.030837
22809,62.043939,0.000000,142.443714,0.013239,0.986900,-0.000000,1.386519,0.115060
22810,62.041209,0.012100,142.437444,0.003336,0.986861,0.110000,1.386460,0.057758
22811,62.038496,0.407044,142.431185,0.230186,0.986846,0.638000,1.386420,0.479777
22812,62.035767,0.030976,142.424925,0.208887,0.986810,0.176000,1.386379,0.457041
22813,62.033044,0.174724,142.418675,0.412809,0.986785,0.418000,1.386347,0.642502
22814,62.030317,0.048400,142.412409,0.031682,0.986751,0.220000,1.386293,0.177994
22815,62.027587,0.012100,142.406145,0.078617,0.986713,0.110000,1.386245,0.280386
22816,62.024866,0.174724,142.399918,0.882485,0.986688,0.418000,1.386225,0.939407
22817,62.022156,0.435600,142.393661,0.204773,0.986673,0.660000,1.386184,0.452518
22818,62.019470,0.980100,142.387435,0.909453,0.986674,0.990000,1.386165,0.953652
22819,62.016746,0.123904,142.381202,0.711568,0.986646,0.352000,1.386141,0.843545
22820,62.014041,0.527076,142.374939,0.026524,0.986634,0.726000,1.386087,0.162861
22821,62.011316,0.069696,142.368741,1.506960,0.986602,0.264000,1.386080,1.227583
22822,62.008592,0.094864,142.362562,1.915623,0.986573,0.308000,1.386080,1.384060
22823,62.005864,0.007744,142.356300,0.013179,0.986533,0.088000,1.386024,0.114800
22824,62.003138,0.023716,142.350038,0.000077,0.986496,0.154000,1.385964,0.008766
22825,62.000430,0.435600,142.343790,0.292240,0.986482,0.660000,1.385927,0.540592
22826,61.997710,0.174724,142.337529,0.001349,0.986457,0.418000,1.385867,0.036727
22827,61.994984,0.017424,142.331269,0.017540,0.986419,0.132000,1.385812,0.132439
22828,61.992258,0.000000,142.325015,0.140512,0.986376,-0.000000,1.385768,0.374849
22829,61.989538,0.156816,142.318761,0.106529,0.986350,0.396000,1.385721,0.326389
22830,61.986814,0.039204,142.312503,0.035370,0.986315,0.198000,1.385668,0.188070
22831,61.984088,0.007744,142.306248,0.069342,0.986276,0.088000,1.385619,0.263328
22832,61.981363,0.000484,142.299990,0.000910,0.986234,0.022000,1.385559,0.030166
22833,61.978638,0.012100,142.293733,0.002559,0.986195,0.110000,1.385501,0.050584
22834,61.975913,0.017424,142.287480,0.071269,0.986157,0.132000,1.385451,0.266963
22835,61.973188,0.000484,142.281226,0.047111,0.986115,0.022000,1.385400,0.217050
22836,61.970477,0.302500,142.274977,0.154490,0.986096,0.550000,1.385356,0.393052
22837,61.967753,0.000000,142.268722,0.000182,0.986053,-0.000000,1.385296,0.013490
22838,61.965028,0.000484,142.262468,0.003522,0.986010,0.022000,1.385238,0.059349
22839,61.962306,0.039204,142.256214,0.002517,0.985975,0.198000,1.385179,0.050173
22840,61.959582,0.000484,142.249962,0.011017,0.985933,0.022000,1.385123,0.104964
22841,61.956859,0.000000,142.243710,0.021869,0.985890,-0.000000,1.385069,0.147882
22842,61.954136,0.000000,142.237458,0.007815,0.985846,-0.000000,1.385012,0.088403
22843,61.951417,0.108900,142.231210,0.074770,0.985818,0.330000,1.384963,0.273442
22844,61.948695,0.012100,142.224961,0.067992,0.985779,0.110000,1.384913,0.260752
22845,61.945973,0.012100,142.218713,0.047200,0.985741,0.110000,1.384862,0.217255
22846,61.943251,0.012100,142.212463,0.000000,0.985702,0.110000,1.384801,0.000647
22847,61.940530,0.007744,142.206214,0.017486,0.985663,0.088000,1.384746,0.132236
22848,61.937808,0.007744,142.199967,0.039606,0.985623,0.088000,1.384694,0.199012
22849,61.935087,0.000000,142.193720,0.022094,0.985580,-0.000000,1.384640,0.148640
22850,61.932365,0.000000,142.187472,0.009067,0.985537,-0.000000,1.384583,0.095221
22851,61.929647,0.069696,142.181226,0.029081,0.985505,0.264000,1.384530,0.170530
22852,61.926941,0.327184,142.174988,0.179081,0.985487,0.572000,1.384487,0.423179
22853,61.924220,0.000000,142.168743,0.029988,0.985443,-0.000000,1.384434,0.173171
22854,61.921500,0.000000,142.162497,0.000372,0.985400,-0.000000,1.384374,0.019295
22855,61.918780,0.000484,142.156254,0.034912,0.985358,0.022000,1.384322,0.186846
22856,61.916062,0.048400,142.150016,0.156056,0.985324,0.220000,1.384278,0.395039
22857,61.913342,0.000000,142.143773,0.026005,0.985281,-0.000000,1.384224,0.161261
22858,61.910623,0.000484,142.137530,0.000347,0.985239,0.022000,1.384164,0.018622
22859,61.907908,0.094864,142.131288,0.023923,0.985209,0.308000,1.384110,0.154671
22860,61.905189,0.000484,142.125048,0.060492,0.985167,0.022000,1.384060,0.245951
22861,61.902470,0.000484,142.118807,0.008524,0.985124,0.022000,1.384004,0.092324
22862,61.899753,0.039204,142.112566,0.014719,0.985090,0.198000,1.383948,0.121324
22863,61.897035,0.001936,142.106327,0.026237,0.985048,0.044000,1.383895,0.161979
22864,61.894317,0.004356,142.100087,0.001592,0.985008,0.066000,1.383836,0.039896
22865,61.891600,0.000000,142.093848,0.021355,0.984965,-0.000000,1.383781,0.146133
22866,61.888882,0.004356,142.087610,0.011089,0.984924,0.066000,1.383725,0.105304
22867,61.886165,0.012100,142.081371,0.000047,0.984886,0.110000,1.383665,0.006870
22868,61.883451,0.058564,142.075137,0.085794,0.984853,0.242000,1.383617,0.292907
22869,61.880734,0.000000,142.068900,0.017253,0.984810,-0.000000,1.383562,0.131350
22870,61.878018,0.000000,142.062664,0.001875,0.984767,-0.000000,1.383503,0.043305
22871,61.875302,0.017424,142.056427,0.002212,0.984730,0.132000,1.383444,0.047032
22872,61.872591,0.108900,142.050196,0.090555,0.984701,0.330000,1.383397,0.300924
22873,61.869875,0.000484,142.043966,0.117665,0.984659,0.022000,1.383351,0.343023
22874,61.867163,0.094864,142.037733,0.048841,0.984629,0.308000,1.383300,0.221000
22875,61.864448,0.000484,142.031499,0.011065,0.984587,0.022000,1.383244,0.105191
22876,61.861733,0.001936,142.025266,0.008872,0.984545,0.044000,1.383187,0.094193
22877,61.859018,0.001936,142.019035,0.044902,0.984504,0.044000,1.383136,0.211901
22878,61.856307,0.081796,142.012806,0.062343,0.984473,0.286000,1.383086,0.249687
22879,61.853594,0.039204,142.006574,0.010944,0.984439,0.198000,1.383030,0.104612
22880,61.850880,0.000000,142.000343,0.000257,0.984396,-0.000000,1.382970,0.016038
22881,61.848166,0.001936,141.994112,0.000033,0.984354,0.044000,1.382910,0.005742
22882,61.845453,0.004356,141.987882,0.013238,0.984314,0.066000,1.382854,0.115055
22883,61.842740,0.012100,141.981653,0.004861,0.984276,0.110000,1.382797,0.069721
22884,61.840027,0.004356,141.975424,0.002220,0.984235,0.066000,1.382738,0.047113
22885,61.837315,0.017424,141.969195,0.000214,0.984198,0.132000,1.382678,0.014623
22886,61.834603,0.017424,141.962967,0.012759,0.984161,0.132000,1.382622,0.112956
22887,61.831891,0.030976,141.956740,0.000808,0.984125,0.176000,1.382563,0.028424
22888,61.829181,0.039204,141.950513,0.000009,0.984091,0.198000,1.382502,0.003002
22889,61.826470,0.023716,141.944287,0.000936,0.984054,0.154000,1.382443,0.030592
22890,61.823758,0.007744,141.938063,0.041728,0.984015,0.088000,1.382391,0.204275
22891,61.821047,0.004356,141.931838,0.025372,0.983975,0.066000,1.382338,0.159287
22892,61.818336,0.017424,141.925615,0.033257,0.983937,0.132000,1.382285,0.182364
22893,61.815628,0.069696,141.919394,0.081146,0.983906,0.264000,1.382237,0.284861
22894,61.812918,0.004356,141.913171,0.007851,0.983866,0.066000,1.382180,0.088608
22895,61.810207,0.001936,141.906948,0.000000,0.983824,0.044000,1.382120,0.000028
22896,61.807497,0.007744,141.900725,0.000419,0.983785,0.088000,1.382060,0.020470
22897,61.804792,0.108900,141.894506,0.058142,0.983756,0.330000,1.382010,0.241128
22898,61.802083,0.030976,141.888284,0.000312,0.983721,0.176000,1.381950,0.017677
22899,61.799374,0.012100,141.882063,0.002006,0.983683,0.110000,1.381891,0.044788
22900,61.796665,0.012100,141.875843,0.000868,0.983644,0.110000,1.381832,0.029455
22901,61.793961,0.108900,141.869627,0.101514,0.983616,0.330000,1.381785,0.318613
22902,61.791252,0.007744,141.863409,0.013247,0.983576,0.088000,1.381730,0.115095
22903,61.788544,0.017424,141.857190,0.003207,0.983539,0.132000,1.381672,0.056631
22904,61.785836,0.001936,141.850973,0.023254,0.983498,0.044000,1.381618,0.152493
22905,61.783128,0.000484,141.844756,0.025771,0.983456,0.022000,1.381564,0.160532
22906,61.780421,0.030976,141.838539,0.012840,0.983420,0.176000,1.381509,0.113315
22907,61.777714,0.012100,141.832323,0.001376,0.983382,0.110000,1.381450,0.037091
22908,61.775015,0.193600,141.826114,0.154856,0.983358,0.440000,1.381407,0.393518
22909,61.772308,0.023716,141.819901,0.058615,0.983322,0.154000,1.381357,0.242106
22910,61.769604,0.069696,141.813691,0.126538,0.983290,0.264000,1.381312,0.355722
22911,61.766898,0.000000,141.807477,0.012804,0.983247,-0.000000,1.381256,0.113153
22912,61.764192,0.023716,141.801263,0.002231,0.983211,0.154000,1.381198,0.047230
22913,61.761486,0.001936,141.795051,0.010831,0.983170,0.044000,1.381142,0.104070
